epoch,train_loss,train_acc,val_loss,val_acc,lr,time_sec
69,0.738108428647783,0.9058444444974264,0.7369987901687622,0.905,0.020584084637785317,10.354331493377686
70,0.7299824059698317,0.9107555555873447,0.704050150680542,0.9198,0.01991359967368416,10.382519483566284
71,0.7276167298846775,0.9110000000105963,0.6946422511100769,0.9232,0.019246910372125343,10.379554510116577
72,0.7201157694074842,0.9144000000529819,0.7185620632171631,0.9136,0.01858451424165066,10.357040405273438
73,0.7212575498157078,0.913111111079322,0.6866044890403747,0.9276,0.017926905587076748,10.375025510787964
74,0.722558814769321,0.9127777778307596,0.684755212020874,0.9296,0.017274575140626316,10.334523439407349
75,0.7137191887961494,0.9170000000211928,0.7279848434448242,0.9082,0.01662800969572535,10.353426694869995
76,0.7048455896059672,0.9210666666984558,0.6846917719841004,0.9304,0.015987691743739627,10.362879037857056
77,0.708300335767534,0.9188666666560703,0.6938970975875854,0.9216,0.015354099113921613,10.349347591400146
78,0.7048484606107076,0.9211777777989706,0.6846710273742675,0.9246,0.014727704616836299,10.36738896369934
79,0.6964514846801758,0.9253555555449592,0.6839719827651978,0.926,0.01410897569153227,10.359107971191406
80,0.694721274195777,0.9255777777989705,0.7021175918579101,0.9202,0.013498374056721196,10.342388153076172
81,0.6878216576258341,0.9272666666772631,0.6814953791618347,0.9258,0.012896355366225987,10.375041723251343
82,0.6865522619671292,0.9294222222328186,0.6707557319641113,0.9338,0.012303368868954848,10.355774879455566
83,0.685691096411811,0.9299333333651225,0.6790873526573181,0.9294,0.011719857073654923,10.36850118637085
84,0.6786908176634047,0.9313333333651225,0.6613540111541748,0.9364,0.011146255418695634,10.375821352005005
85,0.6763070595529345,0.9332222222752041,0.6803297700881958,0.9298,0.010582991947128324,10.348734855651855
86,0.6746160488446553,0.9342222222752041,0.64985185546875,0.943,0.010030486987264439,10.359242916107178
87,0.6675566643608941,0.9366444444126553,0.6506107879638672,0.9408,0.009489152839010808,10.385297536849976
88,0.659023110071818,0.940777777809567,0.6677406833648681,0.9364,0.008959393466195972,10.345088243484497
89,0.6570641339196099,0.9416666666454739,0.6596050110816956,0.9392,0.008441604195117308,10.358648300170898
90,0.6524203653971354,0.9430888889312744,0.6755402807235718,0.932,0.007936171419533655,10.3679780960083
91,0.652040749253167,0.9435333333757189,0.6494939439773559,0.9424,0.007443472312323825,10.364102363586426
92,0.6444048299153646,0.9473555556085375,0.6431683879852295,0.9422,0.00696387454402611,10.367917537689209
93,0.6417042427062988,0.9483777778095669,0.6289480037689209,0.9514,0.006497736008468712,10.361165761947632
94,0.6402408650080363,0.9487111110793219,0.6386976871490478,0.9438,0.006045404555695931,10.356117963790894
95,0.6361216775258383,0.9501999999894036,0.6284403226852417,0.9514,0.005607217732389509,10.372668743133545
96,0.6309184629970127,0.9528000000423855,0.6340022813796997,0.9484,0.005183502529978547,10.346991539001465
97,0.6256160229576958,0.9556444444232517,0.6295505155563355,0.9488,0.0047745751406263175,10.366111516952515
98,0.6245891918394301,0.9549999999682108,0.6285004732131958,0.9488,0.004380740721275793,10.378587007522583
99,0.6206201015048557,0.9567777778307597,0.6274741668701171,0.95,0.004002293165930089,10.358569622039795
100,0.6186884921815661,0.9576,0.6179741132736206,0.9584,0.003639514886337787,10.368629693984985
101,0.6163763737042744,0.9587111111005148,0.6171911705970764,0.9594,0.003292676601246662,10.360809564590454
102,0.610438948726654,0.9609333333015442,0.616438938331604,0.9566,0.002962037134383212,10.34793996810913
103,0.609615025583903,0.9610000000423855,0.6130211881637573,0.9584,0.002647843221308722,10.379601955413818
104,0.6085064323849149,0.9620888888782925,0.614171833896637,0.9548,0.0023503293252959147,10.36630630493164
105,0.6031668430010477,0.9638000000529819,0.6105978727340698,0.9562,0.0020697174623636747,10.354594707489014
106,0.604906810145908,0.9626222222116259,0.6072945821762085,0.9592,0.001806217035600386,10.375631332397461
107,0.6020399399439493,0.96404444448683,0.6088668344497681,0.9596,0.0015600246788994943,10.366306781768799
108,0.5976082031779819,0.9657111110899184,0.6097125190734863,0.959,0.0013313241102239058,10.3560471534729
109,0.5955982784377204,0.9670222222752042,0.6071716501235962,0.9612,0.0011202859945087993,10.365673542022705
110,0.5958547523922391,0.9663333333015441,0.6055293088912964,0.9618,0.0009270678163050191,10.359330415725708
111,0.5947637485292223,0.9667999999894036,0.603744723701477,0.9614,0.000751813762258219,10.353509902954102
112,0.5902260931862725,0.9689555556085374,0.6065129057884217,0.9616,0.0005946546135113863,10.373378276824951
113,0.5886504725032382,0.9701555555449591,0.6036999736785889,0.9614,0.00045570764811103686,10.357322692871094
114,0.590119630463918,0.969333333322737,0.6032972062110901,0.962,0.000335076553489952,10.390704870223999
115,0.5905685188293457,0.9695111111111111,0.6035701856613159,0.9634,0.00023285134909173117,10.380122423171997
116,0.5885110109541152,0.9698666666454739,0.6018513381004333,0.9632,0.00014910831919491002,10.362022876739502
117,0.586247231080797,0.9708888888570998,0.6028190637588501,0.9618,8.390995598676067e-05,10.380236148834229
118,0.5856522289064195,0.9703333333863152,0.6027813451766968,0.962,3.7304912929300726e-05,10.363671064376831
119,0.586930932214525,0.9709999999682108,0.6029015782356262,0.9632,9.32796845223294e-06,10.345545053482056
120,0.5877342142634921,0.9710222222646078,0.6023186852455139,0.9634,0.0,10.377150297164917
